2022-11-29 10:44:37,230 - __main__ - INFO - Experimental details:
2022-11-29 10:44:37,230 - __main__ - INFO -     Number of Users : 10
2022-11-29 10:44:37,230 - __main__ - INFO -     Epochs     : 10
2022-11-29 10:44:37,230 - __main__ - INFO -     Optimizer : sgd
2022-11-29 10:44:37,230 - __main__ - INFO -     Learning Rate : 5e-06
2022-11-29 10:44:37,230 - __main__ - INFO -     Multi Model : True
2022-11-29 10:44:37,230 - __main__ - INFO -     Dataset : CIFAR
2022-11-29 10:44:37,230 - __main__ - INFO -     IID
2022-11-29 10:44:37,230 - __main__ - INFO -     Batch size   : 40
2022-11-29 10:44:49,296 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 25/100, Acc: 10.9%, Loss: 2.5507
2022-11-29 10:44:49,940 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 50/100, Acc: 12.25%, Loss: 2.47
2022-11-29 10:44:50,581 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 75/100, Acc: 12.2333%, Loss: 2.5795
2022-11-29 10:44:51,225 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 100/100, Acc: 12.625%, Loss: 2.5144
2022-11-29 10:44:52,023 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 25/100, Acc: 14.0%, Loss: 2.4737
2022-11-29 10:44:52,664 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 50/100, Acc: 13.2%, Loss: 2.5126
2022-11-29 10:44:53,305 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 75/100, Acc: 13.3667%, Loss: 2.4738
2022-11-29 10:44:53,947 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 100/100, Acc: 13.325%, Loss: 2.4278
2022-11-29 10:44:54,590 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 25/100, Acc: 13.1%, Loss: 2.4157
2022-11-29 10:44:55,232 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 50/100, Acc: 13.45%, Loss: 2.4041
2022-11-29 10:44:55,873 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 75/100, Acc: 14.3333%, Loss: 2.389
2022-11-29 10:44:56,517 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 100/100, Acc: 14.5%, Loss: 2.3924
2022-11-29 10:44:57,160 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 25/100, Acc: 15.3%, Loss: 2.3498
2022-11-29 10:44:57,801 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 50/100, Acc: 15.35%, Loss: 2.3337
2022-11-29 10:44:58,444 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 75/100, Acc: 15.0%, Loss: 2.3689
2022-11-29 10:44:59,144 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 100/100, Acc: 15.375%, Loss: 2.341
2022-11-29 10:44:59,785 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 25/100, Acc: 16.9%, Loss: 2.3049
2022-11-29 10:45:00,425 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 50/100, Acc: 15.8%, Loss: 2.3264
2022-11-29 10:45:01,065 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 75/100, Acc: 17.4%, Loss: 2.2532
2022-11-29 10:45:01,704 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 100/100, Acc: 17.425%, Loss: 2.3021
2022-11-29 10:45:02,346 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 25/100, Acc: 19.1%, Loss: 2.221
2022-11-29 10:45:02,987 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 50/100, Acc: 18.3%, Loss: 2.2875
2022-11-29 10:45:03,627 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 75/100, Acc: 18.2333%, Loss: 2.2728
2022-11-29 10:45:04,267 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 100/100, Acc: 19.0%, Loss: 2.2161
2022-11-29 10:45:04,908 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 25/100, Acc: 20.0%, Loss: 2.2391
2022-11-29 10:45:05,547 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 50/100, Acc: 21.15%, Loss: 2.2088
2022-11-29 10:45:06,186 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 75/100, Acc: 20.9333%, Loss: 2.2008
2022-11-29 10:45:06,823 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 100/100, Acc: 20.1%, Loss: 2.2479
2022-11-29 10:45:07,463 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 25/100, Acc: 22.7%, Loss: 2.1692
2022-11-29 10:45:08,101 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 50/100, Acc: 22.35%, Loss: 2.2026
2022-11-29 10:45:08,741 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 75/100, Acc: 21.9333%, Loss: 2.1921
2022-11-29 10:45:09,378 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 100/100, Acc: 22.1%, Loss: 2.1705
2022-11-29 10:45:10,019 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 25/100, Acc: 22.5%, Loss: 2.1558
2022-11-29 10:45:10,659 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 50/100, Acc: 23.35%, Loss: 2.17
2022-11-29 10:45:11,313 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 75/100, Acc: 22.8667%, Loss: 2.1604
2022-11-29 10:45:11,955 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 100/100, Acc: 23.175%, Loss: 2.1183
2022-11-29 10:45:12,604 - __main__ - INFO - Device: 1, Epoch: 10/10, Step: 25/100, Acc: 24.0%, Loss: 2.1199
2022-11-29 10:45:13,245 - __main__ - INFO - Device: 1, Epoch: 10/10, Step: 50/100, Acc: 24.1%, Loss: 2.1293
2022-11-29 10:45:13,883 - __main__ - INFO - Device: 1, Epoch: 10/10, Step: 75/100, Acc: 24.9%, Loss: 2.1054
2022-11-29 10:45:14,523 - __main__ - INFO - Device: 1, Epoch: 10/10, Step: 100/100, Acc: 24.05%, Loss: 2.1336
2022-11-29 10:45:23,997 - __main__ - INFO - Test Acc: 22.80 % Loss: 2.17
2022-11-29 10:45:24,680 - __main__ - INFO - Device: 2, Epoch: 1/10, Step: 25/100, Acc: 9.2%, Loss: 2.6028
2022-11-29 10:45:25,324 - __main__ - INFO - Device: 2, Epoch: 1/10, Step: 50/100, Acc: 9.7%, Loss: 2.5406
2022-11-29 10:45:25,966 - __main__ - INFO - Device: 2, Epoch: 1/10, Step: 75/100, Acc: 10.1667%, Loss: 2.5469
2022-11-29 10:45:26,620 - __main__ - INFO - Device: 2, Epoch: 1/10, Step: 100/100, Acc: 9.75%, Loss: 2.543
2022-11-29 10:45:27,263 - __main__ - INFO - Device: 2, Epoch: 2/10, Step: 25/100, Acc: 11.7%, Loss: 2.5118
2022-11-29 10:45:27,904 - __main__ - INFO - Device: 2, Epoch: 2/10, Step: 50/100, Acc: 11.15%, Loss: 2.5372
2022-11-29 10:45:28,546 - __main__ - INFO - Device: 2, Epoch: 2/10, Step: 75/100, Acc: 11.3667%, Loss: 2.4463
2022-11-29 10:45:29,187 - __main__ - INFO - Device: 2, Epoch: 2/10, Step: 100/100, Acc: 11.45%, Loss: 2.4747
2022-11-29 10:45:29,830 - __main__ - INFO - Device: 2, Epoch: 3/10, Step: 25/100, Acc: 11.5%, Loss: 2.4546
2022-11-29 10:45:30,468 - __main__ - INFO - Device: 2, Epoch: 3/10, Step: 50/100, Acc: 11.25%, Loss: 2.4604
2022-11-29 10:45:31,107 - __main__ - INFO - Device: 2, Epoch: 3/10, Step: 75/100, Acc: 12.2667%, Loss: 2.4398
2022-11-29 10:45:31,747 - __main__ - INFO - Device: 2, Epoch: 3/10, Step: 100/100, Acc: 12.375%, Loss: 2.3934
2022-11-29 10:45:32,391 - __main__ - INFO - Device: 2, Epoch: 4/10, Step: 25/100, Acc: 13.7%, Loss: 2.4005
2022-11-29 10:45:33,032 - __main__ - INFO - Device: 2, Epoch: 4/10, Step: 50/100, Acc: 13.65%, Loss: 2.378
2022-11-29 10:45:33,672 - __main__ - INFO - Device: 2, Epoch: 4/10, Step: 75/100, Acc: 14.1333%, Loss: 2.3723
2022-11-29 10:45:34,313 - __main__ - INFO - Device: 2, Epoch: 4/10, Step: 100/100, Acc: 14.35%, Loss: 2.3549
2022-11-29 10:45:34,955 - __main__ - INFO - Device: 2, Epoch: 5/10, Step: 25/100, Acc: 14.0%, Loss: 2.3613
2022-11-29 10:45:35,595 - __main__ - INFO - Device: 2, Epoch: 5/10, Step: 50/100, Acc: 14.75%, Loss: 2.3294
