2022-10-20 10:49:51,168 - __main__ - INFO - Experimental details:
2022-10-20 10:49:51,168 - __main__ - INFO -     Number of Users : 10
2022-10-20 10:49:51,168 - __main__ - INFO -     Epochs     : 10
2022-10-20 10:49:51,168 - __main__ - INFO -     Optimizer : sgd
2022-10-20 10:49:51,168 - __main__ - INFO -     Learning Rate : 5e-06
2022-10-20 10:49:51,168 - __main__ - INFO -     Multi Model : True
2022-10-20 10:49:51,168 - __main__ - INFO -     Dataset : CIFAR
2022-10-20 10:49:51,169 - __main__ - INFO -     IID
2022-10-20 10:49:51,169 - __main__ - INFO -     Batch size   : 40
2022-10-20 10:50:09,664 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 25/100, Acc: 8.7%, Loss: 2.6166
2022-10-20 10:50:10,472 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 50/100, Acc: 9.0%, Loss: 2.5908
2022-10-20 10:50:11,304 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 75/100, Acc: 9.3%, Loss: 2.5602
2022-10-20 10:50:12,140 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 100/100, Acc: 9.825%, Loss: 2.5254
2022-10-20 10:50:12,960 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 25/100, Acc: 10.2%, Loss: 2.5271
2022-10-20 10:50:13,792 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 50/100, Acc: 10.8%, Loss: 2.4927
2022-10-20 10:50:14,639 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 75/100, Acc: 10.5667%, Loss: 2.5104
2022-10-20 10:50:15,466 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 100/100, Acc: 11.05%, Loss: 2.4902
2022-10-20 10:50:16,302 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 25/100, Acc: 10.5%, Loss: 2.4527
2022-10-20 10:50:17,137 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 50/100, Acc: 11.1%, Loss: 2.4715
2022-10-20 10:50:17,972 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 75/100, Acc: 11.9%, Loss: 2.4442
2022-10-20 10:50:18,813 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 100/100, Acc: 12.1%, Loss: 2.4096
2022-10-20 10:50:19,652 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 25/100, Acc: 13.9%, Loss: 2.4166
2022-10-20 10:50:20,498 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 50/100, Acc: 13.2%, Loss: 2.3967
2022-10-20 10:50:21,335 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 75/100, Acc: 13.4667%, Loss: 2.4004
2022-10-20 10:50:22,186 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 100/100, Acc: 13.45%, Loss: 2.3839
2022-10-20 10:50:23,006 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 25/100, Acc: 13.7%, Loss: 2.3931
2022-10-20 10:50:23,854 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 50/100, Acc: 14.05%, Loss: 2.3396
