2022-11-27 09:10:28,174 - __main__ - INFO - Experimental details:
2022-11-27 09:10:28,174 - __main__ - INFO -     Number of Users : 10
2022-11-27 09:10:28,174 - __main__ - INFO -     Epochs     : 10
2022-11-27 09:10:28,174 - __main__ - INFO -     Optimizer : sgd
2022-11-27 09:10:28,174 - __main__ - INFO -     Learning Rate : 5e-06
2022-11-27 09:10:28,174 - __main__ - INFO -     Multi Model : True
2022-11-27 09:10:28,174 - __main__ - INFO -     Dataset : CIFAR
2022-11-27 09:10:28,174 - __main__ - INFO -     Non-IID#2
2022-11-27 09:10:28,174 - __main__ - INFO -     Batch size   : 40
2022-11-27 09:11:06,791 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 25/100, Acc: 11.4%, Loss: 2.5845
2022-11-27 09:11:07,432 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 50/100, Acc: 11.1%, Loss: 2.5592
2022-11-27 09:11:08,084 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 75/100, Acc: 10.9333%, Loss: 2.5411
2022-11-27 09:11:08,738 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 100/100, Acc: 11.175%, Loss: 2.5096
2022-11-27 09:11:09,534 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 25/100, Acc: 11.3%, Loss: 2.5022
2022-11-27 09:11:10,189 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 50/100, Acc: 12.1%, Loss: 2.4656
2022-11-27 09:11:10,934 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 75/100, Acc: 12.1667%, Loss: 2.4749
2022-11-27 09:11:11,754 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 100/100, Acc: 12.75%, Loss: 2.4419
2022-11-27 09:11:12,521 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 25/100, Acc: 12.3%, Loss: 2.4856
2022-11-27 09:11:13,266 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 50/100, Acc: 13.7%, Loss: 2.4009
2022-11-27 09:11:14,002 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 75/100, Acc: 13.7667%, Loss: 2.4242
2022-11-27 09:11:14,664 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 100/100, Acc: 13.925%, Loss: 2.3957
2022-11-27 09:11:15,399 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 25/100, Acc: 15.7%, Loss: 2.3655
2022-11-27 09:11:16,043 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 50/100, Acc: 15.35%, Loss: 2.3841
2022-11-27 09:11:16,689 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 75/100, Acc: 15.7%, Loss: 2.3397
2022-11-27 09:11:17,333 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 100/100, Acc: 15.725%, Loss: 2.357
2022-11-27 09:11:17,981 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 25/100, Acc: 14.8%, Loss: 2.3613
2022-11-27 09:11:18,626 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 50/100, Acc: 16.35%, Loss: 2.2941
2022-11-27 09:11:19,273 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 75/100, Acc: 16.6%, Loss: 2.3082
2022-11-27 09:11:19,920 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 100/100, Acc: 16.425%, Loss: 2.2941
2022-11-27 09:11:20,572 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 25/100, Acc: 15.0%, Loss: 2.3165
2022-11-27 09:11:21,213 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 50/100, Acc: 17.6%, Loss: 2.2629
2022-11-27 09:11:21,857 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 75/100, Acc: 17.8333%, Loss: 2.2509
2022-11-27 09:11:22,495 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 100/100, Acc: 17.7%, Loss: 2.2718
2022-11-27 09:11:23,134 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 25/100, Acc: 17.3%, Loss: 2.2683
2022-11-27 09:11:23,772 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 50/100, Acc: 19.0%, Loss: 2.2212
2022-11-27 09:11:24,409 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 75/100, Acc: 19.5%, Loss: 2.2148
2022-11-27 09:11:25,073 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 100/100, Acc: 20.125%, Loss: 2.2036
2022-11-27 09:11:25,736 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 25/100, Acc: 20.3%, Loss: 2.2193
2022-11-27 09:11:26,369 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 50/100, Acc: 19.8%, Loss: 2.2183
2022-11-27 09:11:27,001 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 75/100, Acc: 20.1667%, Loss: 2.2314
2022-11-27 09:11:27,633 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 100/100, Acc: 20.25%, Loss: 2.1911
2022-11-27 09:11:28,269 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 25/100, Acc: 23.5%, Loss: 2.1846
2022-11-27 09:11:28,902 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 50/100, Acc: 23.1%, Loss: 2.1533
2022-11-27 09:11:29,536 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 75/100, Acc: 23.3667%, Loss: 2.1753
2022-11-27 09:11:30,169 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 100/100, Acc: 23.1%, Loss: 2.1749
2022-11-27 09:11:30,822 - __main__ - INFO - Device: 1, Epoch: 10/10, Step: 25/100, Acc: 22.3%, Loss: 2.1441
2022-11-27 09:11:31,463 - __main__ - INFO - Device: 1, Epoch: 10/10, Step: 50/100, Acc: 22.15%, Loss: 2.1455
2022-11-27 09:11:32,101 - __main__ - INFO - Device: 1, Epoch: 10/10, Step: 75/100, Acc: 22.4333%, Loss: 2.1529
2022-11-27 09:11:32,739 - __main__ - INFO - Device: 1, Epoch: 10/10, Step: 100/100, Acc: 23.525%, Loss: 2.0768
2022-11-27 09:11:42,305 - __main__ - INFO - Test Acc: 22.60 % Loss: 2.18
2022-11-27 09:11:42,944 - __main__ - INFO - Device: 2, Epoch: 1/10, Step: 25/100, Acc: 11.1%, Loss: 2.7501
2022-11-27 09:11:43,581 - __main__ - INFO - Device: 2, Epoch: 1/10, Step: 50/100, Acc: 10.35%, Loss: 2.7872
2022-11-27 09:11:44,215 - __main__ - INFO - Device: 2, Epoch: 1/10, Step: 75/100, Acc: 10.2667%, Loss: 2.733
2022-11-27 09:11:44,849 - __main__ - INFO - Device: 2, Epoch: 1/10, Step: 100/100, Acc: 10.75%, Loss: 2.6135
2022-11-27 09:11:45,484 - __main__ - INFO - Device: 2, Epoch: 2/10, Step: 25/100, Acc: 12.0%, Loss: 2.61
2022-11-27 09:11:46,117 - __main__ - INFO - Device: 2, Epoch: 2/10, Step: 50/100, Acc: 12.35%, Loss: 2.6076
2022-11-27 09:11:46,752 - __main__ - INFO - Device: 2, Epoch: 2/10, Step: 75/100, Acc: 11.7333%, Loss: 2.5817
2022-11-27 09:11:47,402 - __main__ - INFO - Device: 2, Epoch: 2/10, Step: 100/100, Acc: 11.75%, Loss: 2.5507
2022-11-27 09:11:48,052 - __main__ - INFO - Device: 2, Epoch: 3/10, Step: 25/100, Acc: 12.9%, Loss: 2.5106
2022-11-27 09:11:48,708 - __main__ - INFO - Device: 2, Epoch: 3/10, Step: 50/100, Acc: 13.2%, Loss: 2.498
2022-11-27 09:11:49,358 - __main__ - INFO - Device: 2, Epoch: 3/10, Step: 75/100, Acc: 13.2%, Loss: 2.4654
2022-11-27 09:11:50,010 - __main__ - INFO - Device: 2, Epoch: 3/10, Step: 100/100, Acc: 12.8%, Loss: 2.496
2022-11-27 09:11:50,660 - __main__ - INFO - Device: 2, Epoch: 4/10, Step: 25/100, Acc: 12.5%, Loss: 2.4604
2022-11-27 09:11:51,303 - __main__ - INFO - Device: 2, Epoch: 4/10, Step: 50/100, Acc: 13.15%, Loss: 2.407
2022-11-27 09:11:51,951 - __main__ - INFO - Device: 2, Epoch: 4/10, Step: 75/100, Acc: 13.9%, Loss: 2.4177
2022-11-27 09:11:52,593 - __main__ - INFO - Device: 2, Epoch: 4/10, Step: 100/100, Acc: 14.175%, Loss: 2.4214
2022-11-27 09:11:53,236 - __main__ - INFO - Device: 2, Epoch: 5/10, Step: 25/100, Acc: 14.0%, Loss: 2.3773
2022-11-27 09:11:53,877 - __main__ - INFO - Device: 2, Epoch: 5/10, Step: 50/100, Acc: 15.4%, Loss: 2.3692
2022-11-27 09:11:54,518 - __main__ - INFO - Device: 2, Epoch: 5/10, Step: 75/100, Acc: 15.8333%, Loss: 2.3286
2022-11-27 09:11:55,160 - __main__ - INFO - Device: 2, Epoch: 5/10, Step: 100/100, Acc: 15.7%, Loss: 2.3675
2022-11-27 09:11:55,842 - __main__ - INFO - Device: 2, Epoch: 6/10, Step: 25/100, Acc: 15.2%, Loss: 2.3414
2022-11-27 09:11:56,504 - __main__ - INFO - Device: 2, Epoch: 6/10, Step: 50/100, Acc: 15.65%, Loss: 2.3375
2022-11-27 09:11:57,153 - __main__ - INFO - Device: 2, Epoch: 6/10, Step: 75/100, Acc: 16.1333%, Loss: 2.2912
2022-11-27 09:11:57,835 - __main__ - INFO - Device: 2, Epoch: 6/10, Step: 100/100, Acc: 16.275%, Loss: 2.3044
2022-11-27 09:11:58,557 - __main__ - INFO - Device: 2, Epoch: 7/10, Step: 25/100, Acc: 17.2%, Loss: 2.302
2022-11-27 09:11:59,205 - __main__ - INFO - Device: 2, Epoch: 7/10, Step: 50/100, Acc: 17.9%, Loss: 2.2545
2022-11-27 09:11:59,875 - __main__ - INFO - Device: 2, Epoch: 7/10, Step: 75/100, Acc: 17.5667%, Loss: 2.2663
2022-11-27 09:12:00,573 - __main__ - INFO - Device: 2, Epoch: 7/10, Step: 100/100, Acc: 17.575%, Loss: 2.2974
2022-11-27 09:12:01,222 - __main__ - INFO - Device: 2, Epoch: 8/10, Step: 25/100, Acc: 18.6%, Loss: 2.2911
