2022-10-20 15:28:40,327 - __main__ - INFO - Experimental details:
2022-10-20 15:28:40,327 - __main__ - INFO -     Number of Users : 10
2022-10-20 15:28:40,328 - __main__ - INFO -     Epochs     : 10
2022-10-20 15:28:40,328 - __main__ - INFO -     Optimizer : sgd
2022-10-20 15:28:40,328 - __main__ - INFO -     Learning Rate : 5e-06
2022-10-20 15:28:40,328 - __main__ - INFO -     Multi Model : True
2022-10-20 15:28:40,328 - __main__ - INFO -     Dataset : CIFAR
2022-10-20 15:28:40,328 - __main__ - INFO -     Non-IID#3
2022-10-20 15:28:40,328 - __main__ - INFO -     Batch size   : 40
2022-10-20 15:28:56,428 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 25/101, Acc: 3.8%, Loss: 2.7208
2022-10-20 15:28:57,313 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 50/101, Acc: 4.9%, Loss: 2.6325
2022-10-20 15:28:58,195 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 75/101, Acc: 6.1%, Loss: 2.5662
2022-10-20 15:28:59,064 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 100/101, Acc: 7.075%, Loss: 2.4738
2022-10-20 15:28:59,961 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 25/101, Acc: 13.7%, Loss: 2.3595
2022-10-20 15:29:00,829 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 50/101, Acc: 13.6%, Loss: 2.3267
2022-10-20 15:29:01,692 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 75/101, Acc: 14.7%, Loss: 2.2781
2022-10-20 15:29:02,553 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 100/101, Acc: 16.35%, Loss: 2.2007
2022-10-20 15:29:03,439 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 25/101, Acc: 19.7%, Loss: 2.1763
2022-10-20 15:29:04,296 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 50/101, Acc: 21.7%, Loss: 2.1057
2022-10-20 15:29:05,143 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 75/101, Acc: 22.7667%, Loss: 2.0591
2022-10-20 15:29:06,016 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 100/101, Acc: 23.375%, Loss: 2.0407
2022-10-20 15:29:06,885 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 25/101, Acc: 25.5%, Loss: 2.0024
