2022-09-13 12:42:17,145 - __main__ - INFO - Experimental details:
2022-09-13 12:42:17,145 - __main__ - INFO -     Number of Users : 10
2022-09-13 12:42:17,145 - __main__ - INFO -     Epochs     : 10
2022-09-13 12:42:17,145 - __main__ - INFO -     Optimizer : sgd
2022-09-13 12:42:17,145 - __main__ - INFO -     Learning Rate : 5e-06
2022-09-13 12:42:17,145 - __main__ - INFO -     Multi Model : False
2022-09-13 12:42:17,145 - __main__ - INFO -     Dataset : FMNIST
2022-09-13 12:42:17,145 - __main__ - INFO -     IID
2022-09-13 12:42:17,145 - __main__ - INFO -     Batch size   : 40
2022-09-13 12:42:27,538 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 25/120, Acc: 9.4%, Loss: 2.6411
2022-09-13 12:42:28,115 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 50/120, Acc: 9.45%, Loss: 2.5878
2022-09-13 12:42:28,640 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 75/120, Acc: 9.3%, Loss: 2.5409
2022-09-13 12:42:29,181 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 100/120, Acc: 9.95%, Loss: 2.4811
2022-09-13 12:42:30,192 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 25/120, Acc: 13.6%, Loss: 2.4081
2022-09-13 12:42:30,757 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 50/120, Acc: 13.8%, Loss: 2.3905
2022-09-13 12:42:31,331 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 75/120, Acc: 14.1667%, Loss: 2.3742
2022-09-13 12:42:31,893 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 100/120, Acc: 14.075%, Loss: 2.331
2022-09-13 12:42:32,939 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 25/120, Acc: 16.6%, Loss: 2.2617
2022-09-13 12:42:33,485 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 50/120, Acc: 17.85%, Loss: 2.2763
2022-09-13 12:42:34,088 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 75/120, Acc: 18.2333%, Loss: 2.2536
2022-09-13 12:42:34,682 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 100/120, Acc: 19.0%, Loss: 2.1874
2022-09-13 12:42:35,716 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 25/120, Acc: 24.7%, Loss: 2.1499
2022-09-13 12:42:36,268 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 50/120, Acc: 24.75%, Loss: 2.1262
2022-09-13 12:42:36,793 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 75/120, Acc: 24.9667%, Loss: 2.1037
2022-09-13 12:42:37,339 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 100/120, Acc: 25.45%, Loss: 2.0725
2022-09-13 12:42:38,314 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 25/120, Acc: 30.9%, Loss: 2.0387
2022-09-13 12:42:38,861 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 50/120, Acc: 30.9%, Loss: 1.9993
2022-09-13 12:42:39,382 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 75/120, Acc: 31.8%, Loss: 1.9927
