2022-09-03 14:42:39,218 - __main__ - INFO - Experimental details:
2022-09-03 14:42:39,218 - __main__ - INFO -     Number of Users : 10
2022-09-03 14:42:39,218 - __main__ - INFO -     Epochs     : 10
2022-09-03 14:42:39,218 - __main__ - INFO -     Optimizer : sgd
2022-09-03 14:42:39,218 - __main__ - INFO -     Learning Rate : 5e-06
2022-09-03 14:42:39,218 - __main__ - INFO -     Multi Model : True
2022-09-03 14:42:39,218 - __main__ - INFO -     Dataset : FMNIST
2022-09-03 14:42:39,218 - __main__ - INFO -     IID
2022-09-03 14:42:39,218 - __main__ - INFO -     Batch size   : 40
2022-09-03 14:42:46,808 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 25/120, Acc: 9.9%, Loss: 2.5927
2022-09-03 14:42:47,267 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 50/120, Acc: 11.25%, Loss: 2.5517
2022-09-03 14:42:47,702 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 75/120, Acc: 10.5333%, Loss: 2.5289
2022-09-03 14:42:48,137 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 100/120, Acc: 11.425%, Loss: 2.4364
2022-09-03 14:42:48,936 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 25/120, Acc: 13.8%, Loss: 2.3682
2022-09-03 14:42:49,363 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 50/120, Acc: 14.95%, Loss: 2.3673
2022-09-03 14:42:49,814 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 75/120, Acc: 15.2333%, Loss: 2.3334
2022-09-03 14:42:50,252 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 100/120, Acc: 15.95%, Loss: 2.2715
2022-09-03 14:42:51,032 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 25/120, Acc: 19.5%, Loss: 2.2194
2022-09-03 14:42:51,470 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 50/120, Acc: 21.65%, Loss: 2.1831
2022-09-03 14:42:51,921 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 75/120, Acc: 22.5%, Loss: 2.1802
2022-09-03 14:42:52,358 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 100/120, Acc: 23.225%, Loss: 2.1313
2022-09-03 14:42:53,126 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 25/120, Acc: 29.0%, Loss: 2.064
2022-09-03 14:42:53,560 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 50/120, Acc: 29.25%, Loss: 2.0213
2022-09-03 14:42:54,002 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 75/120, Acc: 30.6%, Loss: 1.9901
2022-09-03 14:42:54,446 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 100/120, Acc: 31.1%, Loss: 1.9782
2022-09-03 14:42:55,222 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 25/120, Acc: 33.3%, Loss: 1.9459
2022-09-03 14:42:55,658 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 50/120, Acc: 35.15%, Loss: 1.8936
2022-09-03 14:42:56,127 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 75/120, Acc: 35.8%, Loss: 1.8772
2022-09-03 14:42:56,563 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 100/120, Acc: 36.375%, Loss: 1.8675
2022-09-03 14:42:57,360 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 25/120, Acc: 38.2%, Loss: 1.8389
2022-09-03 14:42:57,790 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 50/120, Acc: 39.2%, Loss: 1.7875
2022-09-03 14:42:58,224 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 75/120, Acc: 39.5%, Loss: 1.7843
2022-09-03 14:42:58,663 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 100/120, Acc: 39.8%, Loss: 1.7702
2022-09-03 14:42:59,435 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 25/120, Acc: 45.4%, Loss: 1.695
2022-09-03 14:42:59,863 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 50/120, Acc: 45.6%, Loss: 1.7124
2022-09-03 14:43:00,300 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 75/120, Acc: 44.6667%, Loss: 1.7325
2022-09-03 14:43:00,736 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 100/120, Acc: 45.25%, Loss: 1.6615
2022-09-03 14:43:01,518 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 25/120, Acc: 46.9%, Loss: 1.6547
2022-09-03 14:43:01,952 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 50/120, Acc: 46.55%, Loss: 1.627
2022-09-03 14:43:02,393 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 75/120, Acc: 47.3333%, Loss: 1.5969
2022-09-03 14:43:02,818 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 100/120, Acc: 48.05%, Loss: 1.5794
2022-09-03 14:43:03,607 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 25/120, Acc: 51.0%, Loss: 1.5115
2022-09-03 14:43:04,043 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 50/120, Acc: 51.75%, Loss: 1.5226
2022-09-03 14:43:04,470 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 75/120, Acc: 51.4667%, Loss: 1.5579
2022-09-03 14:43:04,904 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 100/120, Acc: 51.675%, Loss: 1.5009
