2022-11-09 11:27:01,351 - __main__ - INFO - Experimental details:
2022-11-09 11:27:01,351 - __main__ - INFO -     Number of Users : 10
2022-11-09 11:27:01,351 - __main__ - INFO -     Epochs     : 10
2022-11-09 11:27:01,351 - __main__ - INFO -     Optimizer : sgd
2022-11-09 11:27:01,351 - __main__ - INFO -     Learning Rate : 5e-06
2022-11-09 11:27:01,351 - __main__ - INFO -     Multi Model : True
2022-11-09 11:27:01,351 - __main__ - INFO -     Dataset : CINIC
2022-11-09 11:27:01,351 - __main__ - INFO -     Non-IID#1
2022-11-09 11:27:01,351 - __main__ - INFO -     Batch size   : 40
2022-11-09 11:28:46,676 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 25/225, Acc: 8.8%, Loss: 2.4314
2022-11-09 11:28:47,440 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 50/225, Acc: 16.45%, Loss: 2.0514
2022-11-09 11:28:48,205 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 75/225, Acc: 25.8333%, Loss: 1.6743
2022-11-09 11:28:48,969 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 100/225, Acc: 36.425%, Loss: 1.3451
2022-11-09 11:28:49,733 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 125/225, Acc: 45.76%, Loss: 1.0947
2022-11-09 11:28:50,498 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 150/225, Acc: 53.1667%, Loss: 0.9172
2022-11-09 11:28:51,263 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 175/225, Acc: 58.7714%, Loss: 0.7702
2022-11-09 11:28:52,026 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 200/225, Acc: 63.6125%, Loss: 0.6433
2022-11-09 11:28:52,788 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 225/225, Acc: 67.3444%, Loss: 0.5737
2022-11-09 11:28:53,711 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 25/225, Acc: 99.6%, Loss: 0.4939
2022-11-09 11:28:54,473 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 50/225, Acc: 99.15%, Loss: 0.4481
2022-11-09 11:28:55,233 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 75/225, Acc: 99.2667%, Loss: 0.4087
2022-11-09 11:28:55,990 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 100/225, Acc: 99.3%, Loss: 0.3745
2022-11-09 11:28:56,748 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 125/225, Acc: 99.36%, Loss: 0.3312
2022-11-09 11:28:57,509 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 150/225, Acc: 99.4167%, Loss: 0.3041
2022-11-09 11:28:58,269 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 175/225, Acc: 99.4714%, Loss: 0.289
2022-11-09 11:28:59,030 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 200/225, Acc: 99.5375%, Loss: 0.2626
2022-11-09 11:28:59,792 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 225/225, Acc: 99.5778%, Loss: 0.2464
2022-11-09 11:29:00,563 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 25/225, Acc: 99.8%, Loss: 0.236
2022-11-09 11:29:01,329 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 50/225, Acc: 99.85%, Loss: 0.2151
2022-11-09 11:29:02,171 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 75/225, Acc: 99.8667%, Loss: 0.2014
2022-11-09 11:29:02,948 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 100/225, Acc: 99.9%, Loss: 0.1962
2022-11-09 11:29:03,705 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 125/225, Acc: 99.9%, Loss: 0.1857
2022-11-09 11:29:04,463 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 150/225, Acc: 99.9%, Loss: 0.1741
2022-11-09 11:29:05,218 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 175/225, Acc: 99.9143%, Loss: 0.1661
2022-11-09 11:29:05,975 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 200/225, Acc: 99.925%, Loss: 0.1551
2022-11-09 11:29:06,733 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 225/225, Acc: 99.9333%, Loss: 0.152
2022-11-09 11:29:07,492 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 25/225, Acc: 100.0%, Loss: 0.1501
2022-11-09 11:29:08,247 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 50/225, Acc: 99.95%, Loss: 0.1353
2022-11-09 11:29:09,004 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 75/225, Acc: 99.9667%, Loss: 0.1323
2022-11-09 11:29:09,760 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 100/225, Acc: 99.975%, Loss: 0.1291
2022-11-09 11:29:10,516 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 125/225, Acc: 99.96%, Loss: 0.1233
2022-11-09 11:29:11,271 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 150/225, Acc: 99.9667%, Loss: 0.1268
2022-11-09 11:29:12,026 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 175/225, Acc: 99.9714%, Loss: 0.1206
2022-11-09 11:29:12,781 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 200/225, Acc: 99.975%, Loss: 0.1134
2022-11-09 11:29:13,536 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 225/225, Acc: 99.9778%, Loss: 0.1067
2022-11-09 11:29:14,293 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 25/225, Acc: 100.0%, Loss: 0.1059
2022-11-09 11:29:15,049 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 50/225, Acc: 100.0%, Loss: 0.1013
2022-11-09 11:29:15,804 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 75/225, Acc: 100.0%, Loss: 0.0936
2022-11-09 11:29:16,559 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 100/225, Acc: 100.0%, Loss: 0.0973
2022-11-09 11:29:17,314 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 125/225, Acc: 100.0%, Loss: 0.0921
2022-11-09 11:29:18,068 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 150/225, Acc: 100.0%, Loss: 0.095
2022-11-09 11:29:18,821 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 175/225, Acc: 100.0%, Loss: 0.083
2022-11-09 11:29:19,575 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 200/225, Acc: 100.0%, Loss: 0.0866
2022-11-09 11:29:20,326 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 225/225, Acc: 100.0%, Loss: 0.085
2022-11-09 11:29:21,078 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 25/225, Acc: 100.0%, Loss: 0.0805
