2022-11-24 18:49:39,448 - __main__ - INFO - Experimental details:
2022-11-24 18:49:39,448 - __main__ - INFO -     Number of Users : 10
2022-11-24 18:49:39,448 - __main__ - INFO -     Epochs     : 10
2022-11-24 18:49:39,448 - __main__ - INFO -     Optimizer : sgd
2022-11-24 18:49:39,448 - __main__ - INFO -     Learning Rate : 5e-06
2022-11-24 18:49:39,448 - __main__ - INFO -     Multi Model : True
2022-11-24 18:49:39,449 - __main__ - INFO -     Dataset : CINIC
2022-11-24 18:49:39,449 - __main__ - INFO -     IID
2022-11-24 18:49:39,449 - __main__ - INFO -     Batch size   : 40
2022-11-24 18:50:02,723 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 25/180, Acc: 10.6%, Loss: 2.6659
2022-11-24 18:50:03,488 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 50/180, Acc: 9.85%, Loss: 2.6344
2022-11-24 18:50:04,257 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 75/180, Acc: 9.2667%, Loss: 2.6909
2022-11-24 18:50:05,018 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 100/180, Acc: 9.45%, Loss: 2.6409
2022-11-24 18:50:05,779 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 125/180, Acc: 9.56%, Loss: 2.5705
2022-11-24 18:50:06,539 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 150/180, Acc: 9.8333%, Loss: 2.5631
2022-11-24 18:50:07,300 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 175/180, Acc: 10.0429%, Loss: 2.5797
2022-11-24 18:50:08,370 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 25/180, Acc: 10.1%, Loss: 2.5529
2022-11-24 18:50:09,142 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 50/180, Acc: 11.25%, Loss: 2.4918
2022-11-24 18:50:09,898 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 75/180, Acc: 11.5%, Loss: 2.5406
2022-11-24 18:50:10,660 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 100/180, Acc: 11.875%, Loss: 2.4865
2022-11-24 18:50:11,415 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 125/180, Acc: 12.02%, Loss: 2.4726
2022-11-24 18:50:12,170 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 150/180, Acc: 12.2167%, Loss: 2.4665
2022-11-24 18:50:12,925 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 175/180, Acc: 12.3%, Loss: 2.4335
