2022-10-06 02:37:25,901 - __main__ - INFO - Experimental details:
2022-10-06 02:37:25,901 - __main__ - INFO -     Number of Users : 10
2022-10-06 02:37:25,901 - __main__ - INFO -     Epochs     : 10
2022-10-06 02:37:25,901 - __main__ - INFO -     Optimizer : sgd
2022-10-06 02:37:25,902 - __main__ - INFO -     Learning Rate : 5e-06
2022-10-06 02:37:25,902 - __main__ - INFO -     Multi Model : True
2022-10-06 02:37:25,902 - __main__ - INFO -     Dataset : FMNIST
2022-10-06 02:37:25,902 - __main__ - INFO -     IID
2022-10-06 02:37:25,902 - __main__ - INFO -     Batch size   : 40
2022-10-06 02:37:38,626 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 25/120, Acc: 9.8%, Loss: 2.5629
2022-10-06 02:37:39,375 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 50/120, Acc: 11.95%, Loss: 2.5482
2022-10-06 02:37:40,116 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 75/120, Acc: 12.1333%, Loss: 2.482
2022-10-06 02:37:40,860 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 100/120, Acc: 11.975%, Loss: 2.474
2022-10-06 02:37:42,194 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 25/120, Acc: 16.3%, Loss: 2.3474
2022-10-06 02:37:42,934 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 50/120, Acc: 16.65%, Loss: 2.3322
2022-10-06 02:37:43,674 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 75/120, Acc: 17.3333%, Loss: 2.3035
2022-10-06 02:37:44,408 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 100/120, Acc: 17.875%, Loss: 2.2129
2022-10-06 02:37:45,744 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 25/120, Acc: 19.8%, Loss: 2.1902
2022-10-06 02:37:46,480 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 50/120, Acc: 20.85%, Loss: 2.1357
2022-10-06 02:37:47,209 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 75/120, Acc: 22.1333%, Loss: 2.0726
2022-10-06 02:37:47,946 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 100/120, Acc: 23.475%, Loss: 2.027
2022-10-06 02:37:49,271 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 25/120, Acc: 26.1%, Loss: 2.0641
2022-10-06 02:37:50,004 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 50/120, Acc: 28.05%, Loss: 1.9739
2022-10-06 02:37:50,737 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 75/120, Acc: 28.5667%, Loss: 1.972
2022-10-06 02:37:51,470 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 100/120, Acc: 29.5%, Loss: 1.9474
2022-10-06 02:37:52,790 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 25/120, Acc: 34.7%, Loss: 1.8884
2022-10-06 02:37:53,518 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 50/120, Acc: 36.65%, Loss: 1.8402
2022-10-06 02:37:54,249 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 75/120, Acc: 36.3667%, Loss: 1.8551
2022-10-06 02:37:54,979 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 100/120, Acc: 36.1%, Loss: 1.8484
2022-10-06 02:37:56,360 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 25/120, Acc: 41.9%, Loss: 1.7521
2022-10-06 02:37:57,121 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 50/120, Acc: 41.4%, Loss: 1.7613
2022-10-06 02:37:57,880 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 75/120, Acc: 41.8667%, Loss: 1.7692
2022-10-06 02:37:58,663 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 100/120, Acc: 41.625%, Loss: 1.7566
2022-10-06 02:38:00,158 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 25/120, Acc: 46.5%, Loss: 1.6477
2022-10-06 02:38:00,894 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 50/120, Acc: 45.9%, Loss: 1.6416
2022-10-06 02:38:01,622 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 75/120, Acc: 45.7%, Loss: 1.6582
2022-10-06 02:38:02,360 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 100/120, Acc: 45.2%, Loss: 1.6972
2022-10-06 02:38:03,675 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 25/120, Acc: 45.1%, Loss: 1.6299
2022-10-06 02:38:04,414 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 50/120, Acc: 45.45%, Loss: 1.6394
2022-10-06 02:38:05,177 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 75/120, Acc: 46.7667%, Loss: 1.5463
2022-10-06 02:38:05,965 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 100/120, Acc: 47.175%, Loss: 1.5796
2022-10-06 02:38:07,316 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 25/120, Acc: 51.1%, Loss: 1.5261
2022-10-06 02:38:08,099 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 50/120, Acc: 50.7%, Loss: 1.545
2022-10-06 02:38:08,846 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 75/120, Acc: 50.6667%, Loss: 1.5495
2022-10-06 02:38:09,598 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 100/120, Acc: 51.275%, Loss: 1.4856
2022-10-06 02:38:10,945 - __main__ - INFO - Device: 1, Epoch: 10/10, Step: 25/120, Acc: 53.1%, Loss: 1.5028
2022-10-06 02:38:11,698 - __main__ - INFO - Device: 1, Epoch: 10/10, Step: 50/120, Acc: 53.8%, Loss: 1.4843
2022-10-06 02:38:12,440 - __main__ - INFO - Device: 1, Epoch: 10/10, Step: 75/120, Acc: 53.9667%, Loss: 1.4908
2022-10-06 02:38:13,181 - __main__ - INFO - Device: 1, Epoch: 10/10, Step: 100/120, Acc: 54.7%, Loss: 1.4157
2022-10-06 02:38:26,186 - __main__ - INFO - Test Acc: 53.99 % Loss: 1.46
