2022-10-05 14:47:47,657 - __main__ - INFO - Experimental details:
2022-10-05 14:47:47,657 - __main__ - INFO -     Number of Users : 10
2022-10-05 14:47:47,657 - __main__ - INFO -     Epochs     : 10
2022-10-05 14:47:47,657 - __main__ - INFO -     Optimizer : sgd
2022-10-05 14:47:47,657 - __main__ - INFO -     Learning Rate : 5e-06
2022-10-05 14:47:47,658 - __main__ - INFO -     Multi Model : True
2022-10-05 14:47:47,658 - __main__ - INFO -     Dataset : FMNIST
2022-10-05 14:47:47,658 - __main__ - INFO -     Non-IID#1
2022-10-05 14:47:47,658 - __main__ - INFO -     Batch size   : 40
2022-10-05 14:48:00,195 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 25/120, Acc: 14.7%, Loss: 2.2996
2022-10-05 14:48:00,919 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 50/120, Acc: 23.2%, Loss: 1.936
2022-10-05 14:48:01,642 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 75/120, Acc: 33.4667%, Loss: 1.5797
2022-10-05 14:48:02,367 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 100/120, Acc: 43.8%, Loss: 1.2713
2022-10-05 14:48:03,680 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 25/120, Acc: 90.8%, Loss: 0.8959
2022-10-05 14:48:04,394 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 50/120, Acc: 92.6%, Loss: 0.7552
2022-10-05 14:48:05,125 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 75/120, Acc: 93.9%, Loss: 0.6427
2022-10-05 14:48:05,854 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 100/120, Acc: 94.975%, Loss: 0.5573
2022-10-05 14:48:07,150 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 25/120, Acc: 98.6%, Loss: 0.4415
2022-10-05 14:48:07,872 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 50/120, Acc: 99.15%, Loss: 0.3956
2022-10-05 14:48:08,598 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 75/120, Acc: 99.3%, Loss: 0.3602
2022-10-05 14:48:09,321 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 100/120, Acc: 99.425%, Loss: 0.3371
2022-10-05 14:48:10,614 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 25/120, Acc: 99.6%, Loss: 0.2864
2022-10-05 14:48:11,341 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 50/120, Acc: 99.7%, Loss: 0.2607
2022-10-05 14:48:12,071 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 75/120, Acc: 99.7%, Loss: 0.243
2022-10-05 14:48:12,797 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 100/120, Acc: 99.775%, Loss: 0.2272
2022-10-05 14:48:14,090 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 25/120, Acc: 99.9%, Loss: 0.204
2022-10-05 14:48:14,806 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 50/120, Acc: 99.95%, Loss: 0.186
2022-10-05 14:48:15,526 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 75/120, Acc: 99.9667%, Loss: 0.1805
2022-10-05 14:48:16,255 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 100/120, Acc: 99.975%, Loss: 0.1682
2022-10-05 14:48:17,542 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 25/120, Acc: 100.0%, Loss: 0.1576
2022-10-05 14:48:18,263 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 50/120, Acc: 99.95%, Loss: 0.1475
2022-10-05 14:48:18,987 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 75/120, Acc: 99.9667%, Loss: 0.1391
2022-10-05 14:48:19,705 - __main__ - INFO - Device: 1, Epoch: 6/10, Step: 100/120, Acc: 99.975%, Loss: 0.1332
2022-10-05 14:48:21,005 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 25/120, Acc: 100.0%, Loss: 0.1257
2022-10-05 14:48:21,728 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 50/120, Acc: 100.0%, Loss: 0.1213
2022-10-05 14:48:22,452 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 75/120, Acc: 100.0%, Loss: 0.1209
2022-10-05 14:48:23,178 - __main__ - INFO - Device: 1, Epoch: 7/10, Step: 100/120, Acc: 100.0%, Loss: 0.113
2022-10-05 14:48:24,466 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 25/120, Acc: 100.0%, Loss: 0.1073
2022-10-05 14:48:25,191 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 50/120, Acc: 100.0%, Loss: 0.1023
2022-10-05 14:48:25,935 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 75/120, Acc: 100.0%, Loss: 0.0965
2022-10-05 14:48:26,674 - __main__ - INFO - Device: 1, Epoch: 8/10, Step: 100/120, Acc: 100.0%, Loss: 0.0954
2022-10-05 14:48:27,982 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 25/120, Acc: 100.0%, Loss: 0.0932
2022-10-05 14:48:28,701 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 50/120, Acc: 100.0%, Loss: 0.0858
2022-10-05 14:48:29,413 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 75/120, Acc: 100.0%, Loss: 0.0825
2022-10-05 14:48:30,135 - __main__ - INFO - Device: 1, Epoch: 9/10, Step: 100/120, Acc: 100.0%, Loss: 0.0841
2022-10-05 14:48:31,446 - __main__ - INFO - Device: 1, Epoch: 10/10, Step: 25/120, Acc: 100.0%, Loss: 0.0803
2022-10-05 14:48:32,167 - __main__ - INFO - Device: 1, Epoch: 10/10, Step: 50/120, Acc: 100.0%, Loss: 0.0779
