2022-10-06 10:41:33,849 - __main__ - INFO - Experimental details:
2022-10-06 10:41:33,849 - __main__ - INFO -     Number of Users : 10
2022-10-06 10:41:33,849 - __main__ - INFO -     Epochs     : 10
2022-10-06 10:41:33,849 - __main__ - INFO -     Optimizer : sgd
2022-10-06 10:41:33,849 - __main__ - INFO -     Learning Rate : 5e-06
2022-10-06 10:41:33,850 - __main__ - INFO -     Multi Model : True
2022-10-06 10:41:33,850 - __main__ - INFO -     Dataset : FMNIST
2022-10-06 10:41:33,850 - __main__ - INFO -     Non-IID#1
2022-10-06 10:41:33,850 - __main__ - INFO -     Batch size   : 40
2022-10-06 10:41:48,348 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 25/120, Acc: 19.8%, Loss: 2.1286
2022-10-06 10:41:49,189 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 50/120, Acc: 29.6%, Loss: 1.7737
2022-10-06 10:41:50,034 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 75/120, Acc: 41.2%, Loss: 1.4352
2022-10-06 10:41:50,877 - __main__ - INFO - Device: 1, Epoch: 1/10, Step: 100/120, Acc: 50.45%, Loss: 1.1716
2022-10-06 10:41:52,434 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 25/120, Acc: 92.9%, Loss: 0.8247
2022-10-06 10:41:53,236 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 50/120, Acc: 94.55%, Loss: 0.6885
2022-10-06 10:41:54,076 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 75/120, Acc: 95.7333%, Loss: 0.5963
2022-10-06 10:41:54,914 - __main__ - INFO - Device: 1, Epoch: 2/10, Step: 100/120, Acc: 96.325%, Loss: 0.5185
2022-10-06 10:41:56,385 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 25/120, Acc: 99.4%, Loss: 0.4217
2022-10-06 10:41:57,195 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 50/120, Acc: 99.5%, Loss: 0.3764
2022-10-06 10:41:58,007 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 75/120, Acc: 99.5333%, Loss: 0.3405
2022-10-06 10:41:58,828 - __main__ - INFO - Device: 1, Epoch: 3/10, Step: 100/120, Acc: 99.525%, Loss: 0.3061
2022-10-06 10:42:00,299 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 25/120, Acc: 100.0%, Loss: 0.259
2022-10-06 10:42:01,124 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 50/120, Acc: 99.85%, Loss: 0.251
2022-10-06 10:42:01,956 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 75/120, Acc: 99.8667%, Loss: 0.234
2022-10-06 10:42:02,767 - __main__ - INFO - Device: 1, Epoch: 4/10, Step: 100/120, Acc: 99.875%, Loss: 0.2193
2022-10-06 10:42:04,205 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 25/120, Acc: 99.9%, Loss: 0.1995
2022-10-06 10:42:05,017 - __main__ - INFO - Device: 1, Epoch: 5/10, Step: 50/120, Acc: 99.9%, Loss: 0.1807
